step,time_ps,elapsed_time_ns,potential_energy_kJ_mol,kinetic_energy_kJ_mol,total_energy_kJ_mol,temperature_K,volume_nm3,density_g_mL,speed_ns_day
6975000,13950.000001924487,6.400000001303849,-839985.5332915676,220954.44359945212,-619031.0896921154,308.43622918959943,766.2806898422918,1.0223010869893006,107
7000000,14000.000001934675,6.450000001314037,-841514.8672377528,221625.1509657072,-619889.7162720456,309.3724875764749,764.9525078760254,1.0240761015867477,107
7025000,14050.000001944862,6.500000001324223,-842782.9342711759,222456.51037110496,-620326.423900071,310.5330044501118,764.39373570624,1.0248247016845495,107
7050000,14100.000001955048,6.55000000133441,-841934.0338194803,222740.37230892223,-619193.6615105581,310.9292549363411,765.9942702363247,1.0226833445150971,107
7075000,14150.000001965234,6.600000001344596,-839707.4584650141,222304.69468029623,-617402.7637847179,310.3210808587956,766.7524919468407,1.0216720394030323,107
7100000,14200.00000197542,6.650000001354782,-841688.7921149805,223130.1116405499,-618558.6804744306,311.4733025140039,765.8982198304429,1.0228115980451171,107
7125000,14250.000001985609,6.7000000013649705,-841479.6811355688,223315.12127953133,-618164.5598560374,311.73156242714055,763.3634796342573,1.026207832918617,107
7150000,14300.000001995792,6.750000001375153,-840942.1423592959,223256.49994936265,-617685.6424099333,311.64973134136216,766.7083367370908,1.0217308781309211,107
7175000,14350.00000200598,6.800000001385341,-841948.6872978979,222719.39360648667,-619229.2936914111,310.899970203402,766.4645534599049,1.0220558519353176,107
7200000,14400.000002016166,6.850000001395528,-843838.9813928935,223902.8506514024,-619936.1307414911,312.5519896079241,765.0096257320605,1.023999641069949,107
7225000,14450.000002026352,6.900000001405714,-840090.3864807482,223039.9226234858,-617050.4638572624,311.3474052481041,766.3649971685581,1.022188624296456,107
7250000,14500.00000203654,6.950000001415902,-840577.0762271537,222608.87265639863,-617968.203570755,310.7456910473177,765.1826564066442,1.0237680841375167,107
7275000,14550.000002046723,7.000000001426085,-843274.8101817095,223026.76354382292,-620248.0466378866,311.3290361361519,764.0143697892483,1.0253335711221985,107
